,title,company,link,task,qualification,preferred
39,웹/모바일 서비스/콘텐츠 기획자(UI/UX),머니투데이,https://www.wanted.co.kr/wd/34400,"차세대 기술 습득에 적극적이며, 뉴스 미디어에 관심이 많은 기획자를 찾고 있습니다. 개발, 기획 그리고 운영 조직을 관리하며, 체계적으로 정책을 수립이 가능해야 합니다. 

 • 선행 기술의 뉴스-미디어 응용
 • 뉴스-콘텐츠 기반 웹(PC/모바일) 서비스 UI/UX 기획
 • 다양한 서비스 특성 및 비즈니스 분석을 통한 인사이트 도출
 • 개발자/디자이너 및 다양한 이해 관계자와의 커뮤니케이션을 통한 프로젝트 관리 
 • 정책 설계 및 운영 보고서 작성
 • 운영중인 서비스에 대한 분석 및 개선안 도출","분석도구(예:GA) 경험이 필요합니다. 자사에서는 GA, Chartbeat 분석 통계로 운영중인 서비스의 단점을 보완하고, 신규 서비스 도입에 바탕이 되기 때문입니다. 

자사는 효과적인 업무 관리를 위해 '티켓' 기반의 업무를 진행하고 있습니다. 모든 자료는 온라인 문서로 관리중이기 때문에 문서 작업에 거침 없어야 합니다.

본인 기준이 명확해 프로젝트를 이끌어 나감에 있어 중심이 될 수 있는 사람이어야 합니다.

 • 최소 3년 이상의 서비스 UI/UX 기획
 • 다양한 포지션의 이해관계자와 원활한 커뮤니케이션 능력
 • 다양한 형태의 콘텐츠 활용 능력
 • 다양한 업무에서 최적화된 WBS/IA 작성 경험
 • 꼼꼼하고 체계적인 문서 작성
 • 디테일을 놓치지 않는 꼼꼼함
 • 논리적 사고를 갖고 있으면서 시간 관리 능력이 우수한분
 • CMS(Contents Management System) 기획 경험
 • 기획에 대한 본인의 참여도가 포함된 포트폴리오 제출 필수","• 다양한 콘텐츠 기반 서비스를 활용해 본 경험
• 미디어 산업의 트렌드에 대한 높은 이해도
• 개발 프로세스에 대한 이해"
40,서비스 기획,피어테크,https://www.wanted.co.kr/wd/70849,"• 디지털자산 거래소 GDAC(지닥) 및 커스터디 서비스(그로우)기획 및 개선
• 디지털자산 관련 금융상품 제작 및 사업 개발
• 암호화폐 거래소 사용자 경험(UI/UX)개선
• 신규 서비스 정책 및 운영안 수립","• PC Web/Mobile Web 서비스 기획/운영 경력 3~5년 이상
• 상용 서비스 출시 경험이 있는분
• UI/UX/서비스기획에 대한 이해도가 높은분
• 예외 케이스를 고려한 기획이 가능하신 분
• 타 업무부서와 원활한 커뮤니케이션이 가능하신 분","• 블록체인, 암호화폐에 대한 이해 및 경험이 있는분
• 암호화폐 거래소, 증권사, 금융권 이해 및 경험이 있는분
• 빅데이터 분석과 전체 프로세스에 기반한 문제 해결 능력이 있는분
• 기획PM/PL 및 애자일 프로세스(지라, 스프린트, 칸반 등 협업툴)에 경험이 있는분"
41,"서비스기획 (PM, PO)",위대한상사,https://www.wanted.co.kr/wd/66533,"• 서비스 기획 및 운영 (자사 서비스 상품기획)
• UX / UI 화면기획 (자사 서비스의 프론트와 어드민 화면 기획)
• 플랫폼 제휴를 위한 Web-View 서비스 기획/운영
• 온라인 마케팅 기획(컨텐츠/퍼포먼스)
• 온라인 고객상담 채널(채널톡, 카카오 등) 프로세스 기획/운영
• 데이터 분석 및 인사이트 도출 통한 서비스 개선","• 서비스 기획/운영 및 프로덕트 매니저 관련 경험 3년 이상
• 웹서비스 기획 및 마케팅 경험 보유
• 고객상담 및 관리 시스템 관련 기획/운영 경험 보유
• 온라인 마케팅 기획 및 퍼포먼스 데이터 분석을 통한 인사이트 도출 및 개선 경험 보유
• 데이터를 활용한 통계 자료 및 지표 관리 경험 보유
• 문제해결을 위해 다양한 직군(개발, 디자인 등)과 원활한 커뮤니케이션 가능
• 다양한 부서의 요구사항 수렴 및 기능 정의하여 정책 수립이 가능
• 상품 MVP 설계, 로드맵 수립, cross-functional 조직으로 서비스를 만들어 본 경험 보유","• 서비스 기획/운영 경험 및 신규서비스 출시 경험 및 이해도
• 웹서비스 기획 및 운영, 협업 경험
• Analytics Tool 사용 경험과 데이터에 대한 이해
• 외식업 비즈니스 및 푸드테크 업계 경험
• 데이터 분석 및 기획 활용, CRM 실무 운영 경험
• 스타트업 Product Manager/Owner, 서비스 기획자 경험"
42,제품기획 담당자,정육각,https://www.wanted.co.kr/wd/40820,"정육각의 제품기획 담당자는 정육각 서비스에서 판매하는 실물제품(소, 돼지, 닭, 수산물, 밀키트 등)을 기획하고 관리하는 일을 합니다. 

• 신규 제품 출시 단기/중기 로드맵 수립
• 신규 제품의 기획 (제품개발자와 함께 진행합니다)
• 개발 완료된 신규 제품의 출시를 위한 상품화 업무 수행
• 기존 제품에 대한 피드백 및 개선방안 수립
• 제품가치 전달을 위한 프로세스 논의, 수립, 개선 업무 (타 팀과 협업합니다)","• 소비자 관점에서 식품, 그리고 내식(內食)을 바라보는 시각을 갖추신 분
• 정성, 정량적인 근거를 복합적으로 해석하고 판단하는 능력을 갖추신 분
• 복잡한 문제를 정의하고 솔루션을 찾을 수 있는 문제해결 능력을 갖추신 분
• 합리적이고 원활한 커뮤니케이션 능력을 갖추신 분
• 변화에 유연하며 새로운 업무에 대한 빠른 습득력을 갖추신 분","• 식품 유통 또는 식품 제조업계에서 업무 경험이 있으신 분
• e커머스 업무 경험이 있으신 분
• 스타트업에서 빠른 의사결정과 실행을 통한 성장을 경험해보신 분
• SQL을 통한 데이터 분석이 가능하신 분

채용절차
• 서류전형 ＞ 직무전문성 면접 ＞ 문화적합성 면접 ＞ 처우협의 ＞ 최종합격"
43,[쿠팡] NLP Linguist for Knowledge Management [Search and Discovery Intelligence],쿠팡,https://www.wanted.co.kr/wd/62079,"• 고객의 검색 경험을 바탕으로 Problem statement 를 정의하고, Project Scope를 구상하는 오너 역할
• Search and Discovery 개발조직의 프로젝트 방향성 제시
• 비즈니스 목표와 연계하여 프로젝트 우선순위 제시
• 개발자들과 협업하며 프로젝트 진행에 필요한 지식 제공
• 검색품질의 역행을 방지하는 프로세스 정립 및 관리
• 검색품질 개선에 사용할 다양한 데이터베이스 생성 및 관리
• 각종 언어 처리 모듈(형태소 분석기, 태거) 품질에 대한 정기 모니터링, 성능 개선을 위한 최적방안 도출 및 팀원 채용, 교육 및 능력 개발","• 검색품질 및 검색기획 분야 경력 3년이상
• 스스로 문제를 찾고 해결해 나가는 자세 (Problem solver)와 고객 중심의 사고방식 (Customer-focused mindset)
• 조직 운영 및 리딩 경험
• 한국어 형태론적 구조에 대한 이해 및 검색 인프라의 플로우에 대한 이해
• 고객의 니즈를 기술적 요구사항으로 변환할 수 있는 커뮤니케이션 능력과 Excel 및 정규식 실무 스킬","• 코딩 경험자 (파이썬, SQL) 우대
• E-commerce 서비스 관련 이해도가 높으신 분
• 적극적이며 변화에 빠르게 적응하고 열정과 의지를 가지고 있으신 분
• 영어로 커뮤니케이션 원활하신 분"
44,[ZUM] 검색 데이터 기획 담당자,줌인터넷(ZUM),https://www.wanted.co.kr/wd/66688,"- 질의 의도에 적합한 검색결과 제공을 위한 각종 사전 정책 기획 및 운영
- 검색 품질 개선을 위한 언어 자원 고도화 기획 및 정책 설계
- 사용자 검색 데이터 분석을 통한 개선점 도출
- 프로젝트 진행 시 유관부서와 협업하여 요구사항 조정 및 일정 관리","- 국문학과/문헌정보학과 유관 전공자이거나 이에 준하는 지식 또는 이해를 갖추신 분
- 데이터 분석 기반의 의사결정이 가능하신 분
- IT 기반 서비스에 대한 이해 및 관련 분야에서의 경험이 있으신 분
- 유관부서(개발, 운영)와의 커뮤니케이션 및 주도적인 프로젝트 진행이 가능하신 분","- 형태소 분석(색인기) 등 자연어 처리 데이터 관리를 경험하신 분
- 검색 사전이나 코퍼스를 다뤄본 경험이 있으신 분
- 검색 서비스에 대한 이해 또는 해당 분야에서의 경험이 있으신 분"
45,Product Owner (Search and Discovery),쿠팡,https://www.wanted.co.kr/wd/66413,"[Job Overview]

The Search and Discovery Product Team is responsible for creating an amazing search and discovery shopping experience for our Customers, from “intent” based shopping to delighting the Customer with serendipitous product discovery on every visit. Our team leverages data from machine learning, data mining, A/B testing, Customer feedback, and usability studies to test and validate new product features on a daily basis. We are obsessed with optimizing the entire search Customer journey, from query understanding and search relevance to personalized and category/mission aware search and recommendation experiences. We believe the experience for finding the right fresh groceries delivered to your door the next morning should be personal and different from shopping for a new laptop or your next pair of jeans. Search and Recommendations drive over 70% of product discovery for our millions of daily Customers, so the scale and impact of our work is massive!

Product Owners (also known as Product Managers) at Coupang are mini-CEOs with end-to-end ownership of a specific area. As a Principal Product Owner in Search and Discovery, you will own holistic Search and Recommendation shopping experiences. You will be responsible to rethink how our millions of Customers find the right products they are looking for by diving deep to identify Customer friction points within their search journey. You will work closely with design, engineering, data science/analytics, and business teams to bring to life personalized search and recommendation experiences that Customers love. You will focus on delivering a world-class mobile-first shopping experience – over 80% of our traffic is on mobile!

[Key Responsibilities]

- Have a deep understanding of the Customer through both quantitative and qualitative analysis
- Own the product vision, strategy, roadmap and KPIs of Search and Recommendation experiences
- Manage the entire product life cycle from inception to launch, including writing product requirements, defining use cases, and setting success metrics
- Drive alignment with a variety of stakeholders including executives, category leaders, business operations, and infrastructure teams","[Qualifications]

- Analytical thinker who works well in a fast-paced, data-driven and highly ambiguous entrepreneurial culture
- Demonstrated ability to work with cross-functional teams and manage multiple projects
- Bias for action and willingness to get your hands dirty to get the job done
- Sound business judgment and proven ability to effectively communicate and influence others
- Superior verbal and written communications skills
- Bachelor's degree in Computer Science, Engineering or equivalent experience","[Preferred]

- Previous e-commerce or logistics experience
- Experience in launching consumer facing products in mobile
- Experience working with multiple teams across different geographies
- Previous experience working on Search & Discovery experiences"
46,리스크관리팀 주니어(CSS전문가),렌딧(LENDIT),https://www.wanted.co.kr/wd/70749,"• CSS모형 운영 및 전략 관리
• 신용리스크 산출 및 관리(PD, MEL, LGD)
• 데이터 분석 및 리스크 모니터링
• 대내외 신용정보 관리 및 각종 CB관련 데이터 관리","• 개인금융관련 리스크관리 업무 경험자
• CSS전략 운영 경험자","• 통계, 수학, 경제 관련 전공자
• SAS, SQL Tool 이용 가능자
• 경력 중 총 신용대출관련 업무 최소 5년 이상 경력자 선호
• 긍정적인 마인드, 분석적 사고 보유
• 대내외 원만한 커뮤니케이션 능력"
47,서비스 기획자,그립랩스,https://www.wanted.co.kr/wd/65580,"• 제품 기능의 목적에 맞는 요구사항 도출
• 신규 기능 정의 및 상위 정책 기획
• 고객 분석을 통한 시나리오 설계
• 데이터 분석 및 가설 설정, 실험 과정을 통한 서비스 개선
• 주별로 테스크을 제안하고 작업 분배 및 진행상황 관리","• 수평적으로 의견을 교환하고 수직적으로 일을 리딩하시는 분
• 문제 인식 및 목적 의식이 뚜렷하신 분
• 논리적으로 사고하고, 대화하는 것을 즐기는 분
• 자신의 아이디어를 문서화 하여 커뮤니케이션 하는 것을 즐기는 분
• 다른 플랫폼/서비스를 다양하메 많이 사용하고 분석해보는 것을 즐기는 분
• 하루종일 기획 및 비지니스 이야기만 해도 지겹지 않을 만큼 생각하는 것을 좋아하는 분
• 정보 설계 및 유저 플로우를 figma 로 작성할 수 있는 분
• 성패관계 없이 결과를 투명하게 공유하고, 결과로 배워나가는 분","• 정량적 데이터 분석 능력 보유 선호
• 상용 모바일 서비스 기획 또는 운영 경험 선호
• 스타트업 근무 경험 선호
• Agile조직을 경험하거나 리딩한 경험 선호
• 직접 A/B 테스트 혹은 전후분석 실험 설계 및 지표 검증 경험자 선호
• 자신이 풀어야 할 문제를 스스로 정의하고 해결 할 수 있으신 분 선호
• 밝은 성격으로 분위기 메이커 선호"
48,핀트(Fint) 데이터 분석 담당자,디셈버앤컴퍼니(핀트),https://www.wanted.co.kr/wd/58733,"[범주]
• OLAP 분석, 대용량 로그 데이터 정제 및 분석
• 수학/통계 또는 AI/ML 기반의 사용자 데이터 모델링, 데이터 시각화 
 
[주요업무]
• 로그 및 서비스 현황 분석
   - 로그 베이스 환경에서의 사용자 데이터 정제 및 수학/통계 또는 AI/ML 기반 분석
   - 사용자 데이터 분석 결과 모델링 및 시각화
• 서비스 기획 및 전략 참여
   - 핀트 앱 내 광고 및 마케팅 제안 및 효율 분석
   - 협력 부서의 전략적 의사결정을 위한 데이터 기반 인사이트 도출
   - 서비스 내 Pain point 발굴 및 개선안 제시","• 수학적/통계적 지식과 높은 수준의 논리적 사고 및 문제 해결 능력이 있으신 분
• DBMS 환경에서의 SQL 등 추출 언어를 능숙하게 사용 가능하신 분
• R, Python (Pandas, Numpy, Scikit-learn) 등의 데이터 분석 언어를 1개 이상 능숙하게 사용 가능하신 분
• 주도적으로 자신의 일을 찾아 문제를 해결 및 개선할 수 있는 분
• 논리적인 사고 능력 및 뛰어난 의사소통 능력이 있으신 분
• 회사에 기여하려는 마음가짐이 있으신 분","• Tableau, Google Data Studio 등 BI 툴 활용 경험이 있으신 분
• Hadoop, Spark 환경에서 대용량 데이터 분석 경험이 있으신 분
• 대시보드 기획 및 개발 유경험자
• 통계, 머신 러닝, 딥 러닝 관련 석사 이상 학위 또는 그에 준하는 경험을 가지고 계신 분
• 핀테크, 앱 서비스에 대한 경험이 있으신 분
• 머신 러닝, 딥 러닝 관련 경험을 가지고 계신 분"
49,데이터 분석가 (서비스분석),카카오엔터테인먼트Tech,https://www.wanted.co.kr/wd/60516,"- 컨텐츠 및 서비스 실적의 측정과 평가를 위한 로그 설계를 포함한 각종 지표 설정 
- 객관적 데이터 분석에 기반한 협업부서의 문제 해결 및 의사결정을 위한 분석 
- 데이터 분석에 기반한 경영진 의사결정을 위한 비지니스 인사이드 도출 및 시각화 리포팅 
- 전사 서비스 및 다양한 이슈에 대한 데이터 분석 및 인사이트 도출 
- 컨텐츠 소비에 대한 고객 행동 패턴분석 및 모델링 (ex.고객 세분화, 취향 생성등)","- SQL을 통한 빅데이터 추출 및 분석 경험이 5년 이상이신 분 (필수)
- 로그 설계부터 가공을 통해 분석 결과까지 도출할 수 있는 전체 분석 프로세스 경험이 있으신 분 
- Python, R등의 데이터 분석툴을 활용한 모델링 경험이 있으신 분 
- 숫자를 바탕으로 현상에 대한 원인을 논리적으로 추론하고 결과를 체계적으로 정리하실 수 있는 분 
- 고객 세분화 및 구매/이탈 원인 분석, 실무 운영 겸험이 있으신 분 
- 컨텐츠를 좋아하고, 웹툰/웹소설/영화/방송 등 디지털 컨텐츠를 꾸준히 소비하시는 분
- 원활한 커뮤니케이션 능력을 갖추신 분

＜사전과제 안내＞
- 서류전형 합격자에 한해 1차 면접 전 사전과제가 안내 될 예정입니다.","- 컨텐츠 플랫폼, IP 비즈니스, 문화 컨텐츠 분야에서 데이터 분석 경험이 있으신 분 
- 의사결정권자에게 정기적으로 분석 리포트를 작성해본 경험이 있으신 분 
- 통계 모델링/수리 모델링 기반 분석 프로젝트 경험이 있으신 분 
- Hadoop M/R, Hive, Spark 등 빅데이터 분석 플랫폼 사용 경험이 있으신 분 
- 관련분야 재직 이력 또는 학위(전산, 통계, 머신러닝, 수학, 알고리즘 등) 소유하신 분 
- Tableau 등을 이용한 비즈니스 인텔리전스 리포팅, 대시보드 제작 혹은 운영 경험이 있으신 분"
50,데이터 분석가 (비즈니스분석/경영분석),카카오엔터테인먼트Tech,https://www.wanted.co.kr/wd/60517,"- 경영진 의사결정을 위한 주기적인 비즈니스 리뷰 리포팅
- 경영분석지원 (재무제표, 사업성과, 경영측면의 지표 정의/개발/관리 등) 
- 경영 측면의 이슈 발굴 및 개선 아이디어 도출 
- 데이터/리포트 자동화 및 성과분석 
- 데이터 시각화 및 대시보드 구축","- SQL을 통한 빅데이터 추출 및 분석 경험이 5년 이상이신 분 (필수)
- 재무/경영/사업 측면의 분석 경험이 3년 이상이신 분 (필수) 
- Tableau를 이용한 BI 리포팅, 대시보딩 경력을 보유하신 분 
- 의사결정권자에게 정기적으로 분석 리포트를 작성해본 경험이 있으신 분 
- 숫자를 바탕으로 현상에 대한 원인을 논리적으로 추론하고 결과를 체계적으로 정리하실 수 있는 분
- 원활한 커뮤니케이션 능력을 갖추신 분

＜사전과제 안내＞
- 서류전형 합격자에 한해 1차 면접 전 사전과제가 안내 될 예정입니다.","- 관련분야 재직 이력 또는 학위(전산, 통계, 수학, 경영, 경제) 소유하신 분
- 회계/세무 관련 지식을 보유하신 분 
- 엔터테인먼트 분야(컨텐츠 플랫폼, IP 비즈니스, 문화 컨텐츠 등) 데이터 분석 경험이 있으신 분 
- 통계 모델링/수리 모델링 기반 분석 프로젝트 경험이 있으신 분 
- 웹툰/웹소설/영화/방송 등 디지털 컨텐츠를 꾸준히 소비하고 엔터테인먼트 사업 분야에 대한 이해가 많은 분"
51,서비스 기획(PM)/브랜딩 리더,크렉시스(한품),https://www.wanted.co.kr/wd/70667,"[Key Highlights]

- 17년 법인 설립 및 테스팅
- 19년 베타 서비스 오픈
- 20년 한품(HANPOOM) 정식 런칭
- 20년 매출 +1000% YoY, CMGR 23% 성장
- 20년 Funding 유치
- 21년 Series A 예정


[한품 소개]

""왜 바다 건너 고객을 위한 크로스보더 이커머스는 만들지 않을까요?""
""해외로 상품을 판매하는 것은 정말로 너무 느리고 비쌀까요?""

크렉시스은 가장 큰 이커머스 시장인 미국에서,
가장 빠르게 성장하고 있는 아시안들을 위한 장보기 커머스
“한품” 서비스를 만들고 있는 스타트업입니다.

세상을 놀라게 하고 있는 한품의 도전, 더 자세히 들어보실래요?


1. What we do 

• 한품 서비스 기획 및 관리 
- 데이터를 기반한 커머스 서비스 기획, UI/UX 기획
- 주요 지표 관리 및 성과 모니터링, 퍼널 분석, 전환율 향상 프로젝트 등

• 한품 서비스/내부 브랜딩 
- 브랜드 아이덴티티 정립, 서비스 내 반영
- 온/오프라인 고객 접점에서 브랜드 경험 제공을 위한 기획
- 조직문화, 유대감, 소속감 강화를 위한 온/오프라인 접점 내부 브랜딩


2. 근무조건

• 근무형태 : 정규직(수습 3개월)
• 급여/보상(스톡옵션 등) : 추후 협의


3. 채용 프로세스

 · 서류전형 → 1차 인터뷰 → 2차 인터뷰 → 최종 합격


4. Required Documents

    · 이력서 및 경력기술서
    · 아래 필수질문에 대한 답변을 포함한 자기소개서
       - 한품에 지원하시게 된 계기
       - 한품에 합류하게 된다면 가장 기대하시는 부분은 무엇인가요?","5. What you will need

• (필수) 앱 또는 웹 제품에 대한 개발 리드 또는 PM을 해 본 경험
• (필수) 맥락에 맞는 기획과 이를 표현할 수 있는 비주얼 역량
• 데이터 기반으로 다양하고 복잡한 문제를 해결하는 Analytic Mindset
• 한정된 자원과 시간 속에서 최고의 성과를 만들어내는 Lean Startup 및 Agile 조직 경험이 있으신 분","6. Bonus points if

• 특정 브랜드를 초기부터 구축하고 안정적으로 운영해 본 경험
• 본인의 많은 것을 투자하여 폭발적인 커리어와 자신의 성장을 원하시는 분
• 사업/제품 기획부터 조직 운영까지 스타트업의 A to Z를 다뤄보신 창업 경험"
52,플랫폼 데이터 분석가 Platform Data Analyst,카카오엔터테인먼트,https://www.wanted.co.kr/wd/70616,"- Platform service의 Data 구조 이해 및 이를 바탕으로 필요 Data 추출 및 분석
  (필요시 CRM, Performance MKT data 포함), 운영 영역까지 확장 가능 하신 분 
- 서비스 실적의 측정과 평가를 위한 각종 지표 설정 및 KPI dashboard 구축/관리 
- 객관적 데이터 분석에 기반한 협업부서의 문제 해결 및 의사결정을 위한 분석 
- 서비스, 운영 개선 업무를 위한 사용자 행동 data 추출 및 분석","- SQL을 통한 데이터 추출 및 운영 경험이 5년 이상이신 분 (필수) 
- 기본적인 data 설계부터 DB의 이해 및 가공을 통해 수집, 분석 까지  결과를 도출할 수 있는 분 
- 플랫폼 서비스 및 사업에 대한 경험이 있고 KPI, 고객 세분화 및 구매/이탈 원인 분석, 실무 data 운영 경험이 있으신 분 
- Service (Operation) dashboard (BI) or Event tracking tool 세팅 및 사용,운영 경험 있으신 분 (예, Tablue, GA, Appsflyer 등) 
-  콘텐츠를 좋아하고, 웹툰/웹소설/영화/방송 등 디지털 컨텐츠를 꾸준히 소비하시는 분 
- 숫자를 바탕으로 현상에 대한 원인을 논리적으로 추론하고 결과를 체계적으로 정리하실 수 있는 분 
- 원활한 커뮤니케이션 능력을 갖추신 분","- Platform , IT, content(IP) service (운영) 경험이 있고 contents(IP) 사업에 대한 이해도가 높으신 분 
- 신규 서비스 런칭 경험이 있으신 분 
- 제2외국어 가능하신 분 (영어)"
53,Risk Management 리더,엑심베이,https://www.wanted.co.kr/wd/44133,"• 결제관련 Risk Management 내부 규정과 가이드 수립 및 운영 담당 
• 가맹점 심사, 거래 허용 및 제한 Rule, 모니터링 Rule, 위험감지 기준 관리 
• 안전한 거래 데이터 분석 및 시스템 구축을 통한 외부 위험 관리 
• 데이터를 기반으로 한 위험관리 리포팅 관리 및 모니터링","• 5년 이상 금융권 Risk Management 업무경험을 보유하신 분 
• Risk Management 기획 및 구축 경험이 있으신 분 
• 주도적으로 Risk Management 업무를 수행해 주실 분 
• 영어에 능통하신 분","• PG/VAN/간편결제/핀테크/카드사/금융사 Risk Management 업무에 대한 경험을 보유하신 분
• 데이터 분석 업무 경력이 있으신 분
• 신용카드 결제 fraud 및 자금세탁방지 업무 경력이 있으신 분"
54,"마케팅, 비지니스, 서비스 운영/기획",피어테크,https://www.wanted.co.kr/wd/70557,"- 디지털 자산 금융기술사 마케팅, 비지니스, 서비스 운영/기획
- 디지털 자산 상장, 상품 등 산업 리서치  
- 회원 데이터 관리 및 분석","- 경력 2년 이상
- 대졸 이상
- 통계 분석 능력 및 경험
- 맡은 업무에 대한 책임감, 꼼꼼함","- 가상자산, 디지털 자산 산업에 대한 관심과 이해
- 영어 소통 및 문서 작성능력
- 스타트업, 금융권, 대기업 경험
- 서비스기획 업무 관련 전공자
- 파워포인트/엑셀 등 문서 Tool 사용 능력"
55,사업/운영 전략 매니져,컨트롤클로더(ControlClother),https://www.wanted.co.kr/wd/58557,"- 정기적인 시장 환경을 분석하고, 당사 상황에 부합하는 사업 관점의 다양한 아이디어를 실행 가능하도록 기획해 FAAI의 성장을 주도합니다.
- FAAI 성장에 맞는 새로운 운영 정책을 수립 및 적용하고, 운영 데이터, 이슈를 분석하여 기존 정책을 고도화합니다.
- 고객에 대한 지원 정책을 만들고, 고객 만족을 위한 프로세스와 시스템 개선 업무를 진행합니다.","- 원활한 커뮤니케이션 능력을 보유하신 분
- 온/오프라인 서비스에 대한 지표 관리 유경험자
- 시장 환경 분석 및 비즈니스 정량, 정성 데이터 분석 유경험자
- 데이터 분석을 통해 도출된 인사이트를 실행전략으로 연결시키는것에 능한 분
- 서비스 운영시 발생할 수 있는 상황을 추상화하여 정책으로 만들어 낼 수 있으신 분","- O2O 및 IT 기반 서비스 분석 및 정책 수립 경험이 있으신 분
- 패션 또는 제조 산업 및 소비자에 대한 열정과 이해가 깊으신 분
- 변화를 즐기며, 새로운 문제를 주도적으로 해결할 수있도록 실행 가능하신 분
- 다양한 사람과의 협업에 어려움이 없으신 분
- SQL, 엑셀 등의 툴을 이용한 데이터 분석이 가능하신 분
- 온/오프라인 서비스의 오퍼레이션 모델링을 경험하신 분
- 문제점을 제때 보고하고 효율적/효과적으로 개선하고자 하는 의지가 있으신 분"
56,데이터 분석가,라이픽(LIFIC),https://www.wanted.co.kr/wd/59516,"• 서비스 현황 및 성과 분석을 위한 KPI 관련 대시보드와 리포트 작성
• 고객 행동 분석을 통한 인사이트 제공 및 비즈니스 의사결정 지원
• 데이터 분석 환경 구축을 위한 파이프라인 설계/구축
• 담당 도메인의 분석을 위한 데이터 추출 및 가공","• 5년 이상 데이터 분석 업무 경험이 있는 분
• 대용량 데이터 환경에서 SQL, Python, R 등을 자유롭게 사용하여 원하는 데이터 추출이 가능한 분
• Power BI, Tableau 등 시각화 툴을 활용해 대시보드 설계 경험이 있는 분
• 문제에 대한 가설을 세우고 이를 검증 및 분석한 경험이 있는 분
• 데이터 분석 환경을 구축/개선하기 위해 데이터 엔지니어와 협업한 경험이 있는 분","• Amplitude 등의 도구를 다루어 앱 또는 웹에서 발생하는 유저 행동 로그 데이터를 분석한 경험이 있는 분  
• 서비스 초기 기업에서 데이터 분석 환경을 구축한 경험이 있는 분 
• 통계 기본 지식 및 예측 분석/통계 모델링을 해본 경험이 있는 분
• 다수의 stakeholder들과 커뮤니케이션하며 프로젝트를 진행한 경험이 있는 분
• e-커머스 산업에서 데이터 분석 경험이 있는 분"
57,[메트로시티] 전략기획팀,엠티콜렉션(METROCITY),https://www.wanted.co.kr/wd/58715,"• 전사 전략 프로모션 기획 및 운영
• 신규 비즈니스 판매채널 기획
• 브랜딩 마케팅 전략 수립 및 실행
• 매출분석 및 실적 진척도 관리","• 학력 : 대졸 4년이상
• 경력 : 대리~ 차장급 / 최소 5년이상
• MS office 활용가능자 상급
• 전략적 기획/추진 역량 소지자","• 마케팅 영업 전반 이해도 上
• 능동적, 적극적인 업무수행 가능자 
• 패션잡화 브랜드 및 동종업 해당직무 경력자"
58,Business Analyst,파스토,https://www.wanted.co.kr/wd/54920,"[FASSTO Business Analyst는 이런 일을 합니다]
• FASSTO 서비스를 이용 중인 고객 데이터를 분석하면서, 서비스 운영 이슈 도출하며 이슈 해결을 위한 솔루션을 제시합니다.
•  FASSTO 전사의 다양한 팀과 함께 긴밀하게 협업하며, 지표 정의부터 서비스 런칭까지 사업 프로세스 전 과정에 참여합니다.
•  데이터 시각화 기법을 활용하여 대시보드 기획 및 개선 업무를 진행합니다.","[FASSTO Business Analyst로 이런 분을 찾습니다]
• 데이터 추출, 분석, 기획 관련 업무을 하신 경력이 5년 미만인 분
• 수요/판매 예측에 대한 기획, 모델링 경험이 있으신 분
• 통계지식에 대한 이해가 높으며 대규모의 정형 및 비정형 데이터를 원하는 형태로 쉽게 핸들링 할 수 있으신 분
• SQL을 활용한 데이터 추출 및 R, Excel 등을 활용한 데이터 분석이 능숙하신 분","[One More Thing, 이런 경험이 있으신 분은 더 좋습니다]
• 머신러닝을 활용한 예측 분석 / 통계 모델링 경험이 있으신 분
• Tableau / Power BI 등 시각화 툴을 활용한 대시보드 설계 및 운영 경험이 있으신 분
• Python / R 등 개발 언어 경험이 있으신 분
• 통계, 수학, 데이터 관련 분야 학사 학위 이상 소지하신 분"
59,데이터 분석 컨설팅,나이스지니데이타,https://www.wanted.co.kr/wd/44433,"• 정형/비정형 데이터 분석
• 빅데이터 분석 컨설팅
• 시장 트렌드 분석/인사이트 도출","• 대졸(4년)이상
• 데이터 분석 업무 경력 보유
• 통계분석 (SAS, R등) 가능 
• 커뮤니케이션능력 뛰어난 자

[채용형태]
• 계약직 1년 후 정규직 전환률 97%","• 금융권 데이터 분석업무 경험, 리스크 컨설팅 또는 CRM 모형개발 경험자
• 머신러닝 활용 분석 경험자
• 통계, 산업공학, 수학, 전산, 경영학 관련학과 졸업자 및 관련 석사학위 보유자"
60,데이터 분석가,노리(Knowre),https://www.wanted.co.kr/wd/70305,"• 기획/마케팅 등 제품/학습 관련 데이터 추출 업무 수행
• 노리의 각종 데이터 (DB데이터, 로그 데이터 등) 정제 및 가공
• 데이터 시각화, 데이터 가설 설정, 분석을 통한 Insight 도출
• 노리의 데이터 플랫폼 구축","• 경력 3년 이상
• SQL 중급이상 역량 보유 및 데이터 추출 업무 경험 있으신 분
• 여러 운영 환경에서의 BI Tool 사용 및 대시보드 개발 경력
• 다양한 업무 및 사용자 요구사항 수집/분석을 위한 커뮤니케이션 역량","• 
•"
